"Date","Observers","Block","Treatment","Quad","CycleType","Time_sec","CO2_ppm","Notes","Turf"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",110,289,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",120,281,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",130,273,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",140,265,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",150,258,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",160,249,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",170,243,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",180,237,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",190,231,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",200,225,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",210,221,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",220,216,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",230,210,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Light",240,207,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",10,416,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",20,396,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",30,398,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",40,386,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",50,397,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",60,413,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",70,429,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",80,439,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",90,451,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",100,462,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",110,473,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",120,485,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",130,497,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",140,508,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",150,524,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",160,535,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",170,541,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",180,551,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",190,562,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",200,575,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",210,590,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",220,587,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",230,591,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
2018-06-14,"KS, PT",0,"No Planting",0,"Dark",240,598,"Sunny, grassy area in front of BC Cavern (next to well plate in aldrich)","Turf Control"
